RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7389,15660086,Customer_7389,754,France,Female,88,6,97458.95,2,1,1,83929.53,0
7390,15606677,Customer_7390,850,France,Female,46,10,48791.81,2,1,1,185168.88,0
7391,15756269,Customer_7391,758,Germany,Male,89,3,91815.17,1,1,0,194452.86,0
7392,15571220,Customer_7392,559,France,Male,91,10,202704.47,2,0,1,20770.32,0
7393,15579124,Customer_7393,563,Spain,Female,50,9,0.0,2,0,1,109756.82,0
7394,15605588,Customer_7394,548,Germany,Female,76,8,119972.2,1,1,1,106177.23,1
7395,15775719,Customer_7395,706,France,Male,37,5,0.0,1,1,0,173729.48,0
7396,15656071,Customer_7396,564,France,Male,46,0,0.0,1,1,1,155814.15,1
7397,15734140,Customer_7397,666,France,Male,70,8,0.0,1,0,0,57428.52,0
7398,15716401,Customer_7398,465,Spain,Male,18,10,0.0,1,0,1,104397.51,0
7399,15809712,Customer_7399,838,Germany,Male,51,6,0.0,1,0,0,75639.23,1
7400,15804098,Customer_7400,626,France,Male,61,5,108215.77,2,1,1,70640.05,0
7401,15699168,Customer_7401,710,France,Female,31,5,76090.62,2,0,1,146189.23,0
7402,15588604,Customer_7402,602,Germany,Male,54,3,0.0,2,1,1,119879.98,0
7403,15748355,Customer_7403,567,Germany,Male,52,3,105519.09,2,1,1,39793.18,1
7404,15576256,Customer_7404,774,France,Female,76,10,199323.26,1,1,1,124138.48,0
7405,15662031,Customer_7405,651,France,Male,41,2,0.0,1,1,1,92736.02,0
7406,15627103,Customer_7406,545,France,Male,82,7,69289.89,2,1,1,68213.13,0
7407,15813240,Customer_7407,697,Germany,Male,23,7,0.0,2,1,1,13316.24,0
7408,15659470,Customer_7408,732,Spain,Female,85,1,0.0,2,1,0,185732.33,0
7409,15681360,Customer_7409,640,France,Male,55,4,14182.11,2,1,0,172331.24,0
7410,15650493,Customer_7410,515,Germany,Female,18,8,0.0,2,0,1,60710.32,1
7411,15793895,Customer_7411,795,France,Male,58,8,63549.05,2,1,1,111269.44,0
7412,15702641,Customer_7412,744,France,Female,48,6,0.0,1,0,1,172930.17,0
7413,15803779,Customer_7413,572,France,Male,53,3,174695.06,1,0,0,103890.93,0
7414,15700455,Customer_7414,614,Spain,Male,90,3,84850.88,2,1,1,28372.57,0
7415,15808483,Customer_7415,650,France,Male,71,9,0.0,1,1,1,94940.09,1
7416,15795521,Customer_7416,780,Germany,Female,48,10,207474.68,2,1,1,62804.59,0
7417,15741508,Customer_7417,696,France,Male,46,6,49066.48,1,1,0,91567.43,0
7418,15674992,Customer_7418,775,France,Male,20,2,172798.37,1,1,0,169592.61,0
7419,15690493,Customer_7419,617,France,Female,75,2,233519.32,2,1,1,81766.14,0
7420,15620245,Customer_7420,759,Germany,Female,78,4,65730.62,2,1,1,159875.76,0
7421,15717877,Customer_7421,754,France,Female,23,10,30871.69,1,1,1,46536.23,0
7422,15796158,Customer_7422,709,Germany,Male,37,5,0.0,3,1,0,118746.33,1
7423,15574707,Customer_7423,485,France,Female,78,7,0.0,1,1,0,85218.13,0
7424,15794616,Customer_7424,717,France,Male,63,0,0.0,2,0,0,194612.18,0
7425,15792041,Customer_7425,672,France,Female,30,6,126105.35,2,1,1,163.64,0
7426,15783498,Customer_7426,850,France,Female,40,7,65453.84,1,1,0,72738.01,0
7427,15606390,Customer_7427,708,France,Male,48,4,0.0,2,1,1,162671.86,0
7428,15806087,Customer_7428,580,France,Male,21,9,0.0,2,1,0,78305.19,0
7429,15643754,Customer_7429,724,Germany,Male,83,1,0.0,1,1,0,43509.36,0
7430,15707813,Customer_7430,597,Germany,Male,33,3,0.0,2,1,1,170650.91,0
7431,15587698,Customer_7431,651,France,Female,48,5,122068.21,2,1,0,118345.78,0
7432,15752048,Customer_7432,500,France,Female,65,8,0.0,2,1,1,111330.96,0
7433,15586904,Customer_7433,730,France,Female,60,1,0.0,2,0,1,80170.39,0
7434,15571708,Customer_7434,513,France,Male,21,3,220456.38,1,1,0,31532.25,0
7435,15727213,Customer_7435,682,France,Male,79,9,84026.48,1,1,1,115119.09,0
7436,15742845,Customer_7436,614,Spain,Female,65,4,142354.49,2,0,0,101057.92,1
7437,15570923,Customer_7437,634,France,Female,45,7,10074.64,2,1,0,80423.46,0
7438,15705979,Customer_7438,698,France,Male,33,7,0.0,2,1,1,15386.69,1
7439,15776212,Customer_7439,525,France,Female,86,1,49329.81,1,0,0,130191.27,0
7440,15714920,Customer_7440,762,France,Female,47,5,0.0,1,1,0,126346.83,0
7441,15652619,Customer_7441,613,Germany,Female,82,5,63061.5,1,1,1,111816.05,1
7442,15700614,Customer_7442,780,France,Male,86,4,189734.95,1,0,0,26306.65,0
7443,15710956,Customer_7443,541,France,Female,31,7,85158.36,1,1,0,60573.4,0
7444,15734310,Customer_7444,666,Germany,Male,51,9,232198.87,2,1,0,93974.24,0
7445,15808008,Customer_7445,644,France,Female,73,1,116899.98,1,1,1,146893.76,0
7446,15686069,Customer_7446,768,Germany,Male,46,1,0.0,2,1,1,44588.59,1
7447,15698709,Customer_7447,789,Germany,Female,42,6,160759.84,2,0,1,160166.37,1
7448,15679691,Customer_7448,765,France,Female,83,8,244575.57,2,1,0,63838.68,1
7449,15785040,Customer_7449,736,Germany,Female,57,2,0.0,1,1,0,133137.81,0
7450,15737806,Customer_7450,583,France,Male,32,6,184648.8,2,1,0,187379.76,0
7451,15704112,Customer_7451,656,Germany,Female,49,2,73567.84,2,0,1,142834.71,1
7452,15809245,Customer_7452,777,France,Female,37,5,0.0,3,1,1,13862.9,0
7453,15600949,Customer_7453,595,France,Male,70,2,79627.29,2,1,0,75289.73,0
7454,15627264,Customer_7454,639,Germany,Male,84,0,14630.42,2,1,1,115632.69,0
7455,15598537,Customer_7455,410,Spain,Female,66,5,0.0,2,1,0,134649.32,1
7456,15679381,Customer_7456,540,Spain,Female,84,10,66600.76,1,1,0,68969.02,0
7457,15627643,Customer_7457,622,Germany,Female,18,2,105357.77,2,1,1,85750.38,0
7458,15619114,Customer_7458,661,France,Female,56,0,78313.31,3,1,1,75201.91,0
7459,15681142,Customer_7459,698,France,Female,78,4,57912.61,1,1,0,139595.62,1
7460,15806652,Customer_7460,435,France,Male,72,7,26108.64,2,1,1,182711.46,1
7461,15580537,Customer_7461,850,France,Female,86,7,0.0,2,1,0,155645.05,0
7462,15722305,Customer_7462,625,France,Male,19,7,0.0,2,0,1,52638.68,0
7463,15732815,Customer_7463,621,Spain,Male,34,2,0.0,1,1,1,108022.33,0
7464,15694065,Customer_7464,545,France,Female,46,7,14709.78,1,1,1,95627.46,0
7465,15777754,Customer_7465,507,France,Male,21,3,235604.77,1,0,0,3116.93,1
7466,15666136,Customer_7466,745,France,Female,90,7,241954.0,1,1,1,187670.15,0
7467,15767671,Customer_7467,696,Spain,Male,81,2,83116.92,2,1,0,93195.57,0
7468,15706556,Customer_7468,661,Germany,Male,60,2,0.0,1,1,1,188625.22,1
7469,15609691,Customer_7469,665,Germany,Female,29,0,35057.25,2,1,0,132837.63,0
7470,15769115,Customer_7470,679,France,Female,67,7,227180.54,2,0,1,141636.49,0
7471,15698630,Customer_7471,701,Spain,Male,85,7,150847.34,1,1,0,85400.35,0
7472,15798769,Customer_7472,591,France,Female,78,8,156429.98,1,1,1,171591.0,0
7473,15742663,Customer_7473,711,Spain,Female,90,5,225005.55,3,1,0,37095.0,1
7474,15730021,Customer_7474,642,Germany,Male,68,1,228588.83,2,1,1,191824.87,0
7475,15765513,Customer_7475,518,France,Male,22,0,208802.0,1,1,0,123262.08,0
7476,15704859,Customer_7476,701,France,Male,45,7,195625.97,1,1,0,66474.18,0
7477,15646467,Customer_7477,537,Germany,Female,27,9,0.0,3,1,0,147868.73,0
7478,15710647,Customer_7478,533,France,Female,69,3,220232.95,1,1,1,149027.75,1
7479,15719965,Customer_7479,741,Spain,Female,34,10,0.0,2,1,0,154909.41,1
7480,15602588,Customer_7480,574,France,Male,82,10,0.0,1,0,1,58700.76,0
7481,15741602,Customer_7481,542,France,Female,38,6,0.0,1,0,0,5145.92,0
7482,15714487,Customer_7482,592,France,Male,71,9,0.0,2,1,0,177838.01,1
7483,15638434,Customer_7483,563,France,Male,66,3,116091.88,1,0,0,159504.21,0
7484,15610828,Customer_7484,850,France,Male,39,0,174911.45,1,0,1,80382.77,0
7485,15709490,Customer_7485,650,France,Male,86,7,96663.74,1,1,1,33252.57,1
7486,15626741,Customer_7486,714,Germany,Male,81,9,0.0,2,1,1,93767.1,0
7487,15767144,Customer_7487,767,France,Male,53,8,0.0,1,1,0,61158.89,0
7488,15759933,Customer_7488,669,Spain,Male,38,9,227822.63,1,1,0,38819.13,0
7489,15720737,Customer_7489,775,Germany,Female,73,8,82287.4,1,0,0,97234.95,0
7490,15576153,Customer_7490,730,Spain,Male,90,8,46651.07,1,0,1,165932.65,0
7491,15608660,Customer_7491,707,France,Female,65,10,215925.83,1,0,0,116338.17,1
7492,15683194,Customer_7492,666,France,Female,35,10,67471.18,2,1,1,97487.94,0
7493,15782850,Customer_7493,758,France,Female,32,3,212414.98,1,1,0,198806.18,1
7494,15682011,Customer_7494,437,Germany,Female,61,8,81103.46,2,1,1,152059.0,0
7495,15734689,Customer_7495,642,Spain,Female,62,10,234127.43,1,1,0,26393.57,1
7496,15705641,Customer_7496,625,France,Male,53,3,62578.63,1,1,1,83375.41,0
7497,15781086,Customer_7497,650,France,Female,57,1,26716.0,1,1,1,92996.07,1
7498,15716721,Customer_7498,763,Spain,Female,68,9,234767.48,1,1,0,122110.1,1
7499,15666652,Customer_7499,638,France,Female,47,2,0.0,1,0,1,136351.45,0
7500,15641601,Customer_7500,565,Germany,Male,43,1,236591.81,2,1,1,65112.6,0
7501,15769004,Customer_7501,420,Germany,Female,48,0,207754.56,2,1,1,73481.43,0
7502,15738939,Customer_7502,637,Spain,Female,73,10,0.0,1,0,0,20703.77,1
7503,15776255,Customer_7503,746,France,Female,78,5,116832.45,2,1,1,17873.69,1
7504,15792542,Customer_7504,638,France,Female,34,3,27615.92,1,1,0,151591.96,0
7505,15779198,Customer_7505,671,Germany,Male,41,6,89148.78,1,1,0,185205.02,1
7506,15745905,Customer_7506,641,Spain,Female,21,6,94360.74,1,0,0,39372.28,0
7507,15703583,Customer_7507,715,France,Male,26,9,153912.0,1,0,0,184614.58,0
7508,15781199,Customer_7508,681,France,Male,19,0,244214.94,1,0,0,68750.18,0
7509,15681405,Customer_7509,645,Germany,Female,52,8,50743.23,2,1,1,176146.88,0
7510,15567455,Customer_7510,502,Spain,Female,55,7,0.0,1,1,0,5220.51,0
7511,15692018,Customer_7511,567,Spain,Male,62,9,150904.6,1,0,1,18125.93,0
7512,15699963,Customer_7512,663,Spain,Female,32,0,51141.01,2,0,0,86948.95,0
7513,15673498,Customer_7513,764,France,Female,59,7,180570.32,1,1,0,169588.53,0
7514,15747781,Customer_7514,647,France,Female,20,4,0.0,2,1,0,89846.46,1
7515,15664735,Customer_7515,665,Germany,Male,48,0,237897.35,1,1,1,167895.09,0
7516,15578501,Customer_7516,602,Spain,Male,69,3,161169.03,1,1,1,68156.93,0
7517,15770003,Customer_7517,651,France,Female,58,6,97139.37,2,1,1,26501.89,1
7518,15592591,Customer_7518,679,France,Female,74,4,0.0,1,0,1,185084.72,0
7519,15593276,Customer_7519,723,Spain,Male,59,10,0.0,2,0,0,15310.68,0
7520,15808042,Customer_7520,480,France,Male,70,2,202115.14,1,1,0,141425.09,0
7521,15720673,Customer_7521,554,France,Male,73,10,73063.45,1,1,0,176592.79,0
7522,15758906,Customer_7522,660,Germany,Male,89,3,110076.0,1,1,1,24001.54,0
7523,15589474,Customer_7523,715,Germany,Male,70,1,118522.64,1,1,0,103826.67,0
7524,15607195,Customer_7524,539,Germany,Male,49,7,103212.01,1,1,1,10576.49,1
7525,15724526,Customer_7525,476,France,Male,71,1,84607.26,1,1,1,91784.2,0
7526,15784414,Customer_7526,752,Germany,Female,54,10,190659.47,1,0,1,157471.35,1
7527,15591721,Customer_7527,650,Germany,Male,25,5,12933.82,1,0,1,60807.73,1
7528,15746871,Customer_7528,651,Germany,Male,28,6,0.0,2,1,1,46658.46,0
7529,15596737,Customer_7529,633,Germany,Female,71,6,0.0,1,0,1,50339.04,1
7530,15667670,Customer_7530,494,France,Female,77,0,40904.64,2,0,1,158247.55,0
7531,15599059,Customer_7531,748,France,Female,27,7,76470.08,2,1,1,194736.4,0
7532,15620332,Customer_7532,770,France,Male,87,8,192916.74,1,1,1,45675.15,0
7533,15671066,Customer_7533,723,France,Male,59,6,242661.25,1,0,0,13742.27,0
7534,15583942,Customer_7534,523,Germany,Female,54,7,133508.43,1,1,1,25188.21,0
7535,15583993,Customer_7535,599,Spain,Female,75,3,91353.24,1,1,0,125648.53,0
7536,15757444,Customer_7536,450,Germany,Female,76,7,209000.91,1,1,1,135220.05,1
7537,15684027,Customer_7537,735,Spain,Male,41,2,26104.82,1,1,1,89865.55,0
7538,15685319,Customer_7538,828,France,Female,45,0,32360.31,1,1,1,15876.7,0
7539,15749278,Customer_7539,567,France,Male,54,7,0.0,1,1,0,185611.62,0
7540,15767521,Customer_7540,798,France,Male,38,10,117618.04,1,1,0,185984.93,0
7541,15723260,Customer_7541,675,France,Male,50,5,201481.09,1,1,0,78717.23,1
7542,15795198,Customer_7542,585,France,Male,19,8,232063.35,1,0,1,164188.34,0
7543,15787873,Customer_7543,511,Germany,Female,45,2,137506.37,2,1,1,179712.12,0
7544,15788714,Customer_7544,534,Spain,Female,32,7,128954.72,2,1,0,101611.69,0
7545,15657910,Customer_7545,626,France,Female,18,8,61122.64,1,1,1,120296.82,0
7546,15755291,Customer_7546,620,France,Male,45,8,0.0,2,1,0,146616.96,1
7547,15646137,Customer_7547,518,Spain,Female,67,6,0.0,1,0,1,178256.97,1
7548,15616427,Customer_7548,769,France,Male,52,10,104295.89,2,1,0,17831.52,0
7549,15681819,Customer_7549,774,Spain,Male,45,9,60563.8,1,1,0,10602.34,1
7550,15634144,Customer_7550,514,Germany,Male,26,2,90950.81,1,1,0,135008.67,0
7551,15654388,Customer_7551,708,Spain,Female,41,2,133502.71,2,1,0,9544.97,0
7552,15575527,Customer_7552,710,France,Male,80,1,153660.41,3,1,1,20897.07,1
7553,15637062,Customer_7553,788,Germany,Male,21,0,0.0,2,0,1,84484.37,0
7554,15596911,Customer_7554,478,France,Female,73,1,192048.68,1,0,1,36454.13,0
7555,15782592,Customer_7555,584,Germany,Female,58,4,0.0,1,1,1,179761.75,0
7556,15788920,Customer_7556,519,France,Female,84,0,169611.55,1,0,0,66321.21,0
7557,15625564,Customer_7557,645,France,Male,65,9,0.0,2,1,0,115509.39,1
7558,15635783,Customer_7558,621,Germany,Male,75,3,217765.26,1,1,0,1980.6,0
7559,15805710,Customer_7559,567,Germany,Female,56,10,58841.99,2,1,0,102686.96,0
7560,15598978,Customer_7560,850,Spain,Male,42,9,0.0,2,1,1,161999.4,0
7561,15611558,Customer_7561,538,Germany,Male,77,9,181993.81,2,1,1,193664.94,0
7562,15692375,Customer_7562,589,Germany,Female,64,0,45004.71,2,0,1,135748.41,0
7563,15582597,Customer_7563,757,France,Female,78,9,212264.76,2,0,0,40533.14,0
7564,15648553,Customer_7564,636,Germany,Female,44,7,53312.77,1,1,0,72612.07,1
7565,15799934,Customer_7565,644,Germany,Female,59,4,201827.06,2,0,1,31381.73,0
7566,15661896,Customer_7566,691,Spain,Female,69,9,48751.78,2,1,0,67567.91,0
7567,15621067,Customer_7567,773,Spain,Female,65,3,188026.85,2,1,0,112262.24,1
7568,15726407,Customer_7568,696,France,Female,49,2,45555.51,1,1,1,97476.71,0
7569,15670354,Customer_7569,531,Spain,Female,41,8,100919.03,2,0,1,174734.69,0
7570,15748030,Customer_7570,592,France,Male,20,5,0.0,3,1,1,40795.5,0
7571,15713684,Customer_7571,725,France,Male,44,0,0.0,2,1,1,86734.51,0
7572,15634400,Customer_7572,599,Germany,Male,90,7,246283.55,1,0,1,126416.14,0
7573,15735236,Customer_7573,711,France,Male,57,9,35842.16,2,1,0,196212.85,1
7574,15762720,Customer_7574,702,Germany,Male,40,1,0.0,1,1,1,42772.12,1
7575,15780810,Customer_7575,543,France,Male,24,8,172460.64,1,0,1,166612.58,0
7576,15810720,Customer_7576,681,France,Male,54,10,0.0,1,1,1,123552.65,0
7577,15620886,Customer_7577,614,Germany,Male,24,6,36167.92,1,0,0,26786.04,0
7578,15701462,Customer_7578,503,Germany,Male,39,2,0.0,1,1,0,156785.32,1
7579,15788079,Customer_7579,557,Spain,Male,34,3,0.0,1,1,0,34990.02,0
7580,15800403,Customer_7580,649,Germany,Male,36,2,228240.86,2,0,1,139947.97,0
7581,15795986,Customer_7581,595,Germany,Female,56,5,208237.47,2,0,1,48126.91,1
7582,15581338,Customer_7582,689,France,Male,53,8,0.0,2,1,0,93670.16,0
7583,15652370,Customer_7583,587,France,Female,32,9,148753.09,2,1,0,156651.84,0
7584,15599511,Customer_7584,850,France,Male,80,8,240754.55,1,0,0,126852.16,0
7585,15640290,Customer_7585,590,Germany,Female,46,0,83184.2,1,0,1,148065.61,1
7586,15697047,Customer_7586,740,Germany,Male,77,9,111161.1,2,1,0,160675.71,1
7587,15767300,Customer_7587,599,France,Female,73,5,105049.93,2,1,0,6962.14,1
7588,15634475,Customer_7588,718,Germany,Male,57,0,0.0,2,0,1,96118.12,1
7589,15677221,Customer_7589,599,Germany,Female,33,10,0.0,1,0,0,197119.34,0
7590,15617066,Customer_7590,850,France,Male,50,3,15932.37,1,1,0,159059.3,0
7591,15614884,Customer_7591,556,France,Female,33,6,0.0,1,1,1,73166.48,0
7592,15568786,Customer_7592,624,Spain,Male,47,3,107695.55,1,1,1,57010.72,0
7593,15667942,Customer_7593,722,Germany,Female,83,8,0.0,2,0,1,140960.3,0
7594,15672859,Customer_7594,544,Spain,Female,61,9,79587.26,2,1,0,27442.36,0
7595,15690726,Customer_7595,747,France,Female,55,4,0.0,2,1,1,176535.97,1
7596,15770327,Customer_7596,850,Spain,Female,68,8,241528.59,1,1,1,16383.76,0
7597,15683037,Customer_7597,549,France,Female,77,0,168658.98,2,1,0,111821.89,1
7598,15805086,Customer_7598,666,France,Female,35,3,140457.18,2,1,0,169363.79,0
7599,15785818,Customer_7599,665,Spain,Female,22,6,40492.14,1,1,1,143992.16,0
7600,15586127,Customer_7600,525,France,Female,57,1,103865.04,1,1,1,97112.63,0
7601,15653558,Customer_7601,556,Germany,Male,23,8,18583.44,1,1,1,45904.32,0
7602,15765731,Customer_7602,414,France,Male,29,2,192804.5,1,1,0,120073.7,0
7603,15659779,Customer_7603,634,Germany,Male,29,3,49066.41,2,1,1,193254.11,1
7604,15662829,Customer_7604,668,Spain,Female,90,3,152664.57,1,1,1,19083.93,1
7605,15753801,Customer_7605,676,France,Female,39,7,0.0,2,1,1,6318.21,0
7606,15606010,Customer_7606,725,Germany,Male,66,1,0.0,1,0,1,83917.39,0
7607,15785200,Customer_7607,762,France,Male,67,4,161822.36,1,1,0,118240.64,0
7608,15789411,Customer_7608,641,Germany,Female,21,1,193415.89,2,1,1,71616.17,0
7609,15712443,Customer_7609,621,France,Female,67,5,0.0,1,1,1,143542.5,1
7610,15781703,Customer_7610,711,France,Male,20,8,0.0,2,1,0,104569.65,0
7611,15713048,Customer_7611,850,France,Female,33,8,0.0,1,1,0,69431.71,0
7612,15573308,Customer_7612,490,France,Male,31,0,95691.54,2,1,1,158820.51,0
7613,15721491,Customer_7613,516,Spain,Female,81,3,0.0,2,1,0,19889.78,1
7614,15646527,Customer_7614,537,France,Male,58,3,0.0,1,0,0,8023.05,0
7615,15605949,Customer_7615,529,France,Male,85,0,233937.92,1,0,1,11375.75,0
7616,15672867,Customer_7616,460,France,Female,76,9,95787.51,2,0,0,162842.23,1
7617,15582665,Customer_7617,632,France,Male,19,1,35848.14,1,1,1,159622.89,0
7618,15633298,Customer_7618,484,Germany,Female,27,5,29854.36,2,0,0,166150.98,0
7619,15740058,Customer_7619,707,Spain,Female,43,9,53318.82,2,0,0,56749.0,0
7620,15662721,Customer_7620,778,France,Female,21,2,40602.96,2,1,0,98311.88,0
7621,15806643,Customer_7621,543,Spain,Female,45,8,0.0,2,1,0,63948.5,0
7622,15648471,Customer_7622,612,Germany,Female,19,2,93412.35,1,1,0,117469.47,0
7623,15811566,Customer_7623,654,France,Male,83,2,211937.36,2,1,1,169050.17,0
7624,15570030,Customer_7624,781,Germany,Female,33,8,0.0,1,1,0,3994.77,0
7625,15762436,Customer_7625,629,Germany,Female,74,2,0.0,1,1,1,113953.65,0
7626,15806638,Customer_7626,576,Germany,Male,40,5,0.0,2,0,1,40220.67,1
7627,15789387,Customer_7627,724,Spain,Female,40,5,0.0,2,1,1,174002.66,0
7628,15648892,Customer_7628,560,France,Male,38,0,0.0,2,1,1,191392.1,0
7629,15664506,Customer_7629,581,Spain,Female,42,6,0.0,2,0,1,165611.92,1
7630,15581889,Customer_7630,695,Spain,Male,75,8,0.0,2,0,0,6750.45,0
7631,15703561,Customer_7631,685,France,Female,54,8,48420.44,1,1,0,60556.3,0
7632,15714204,Customer_7632,552,Germany,Female,66,8,0.0,2,1,1,45956.65,0
7633,15640850,Customer_7633,690,France,Female,32,1,190235.65,1,1,1,165247.43,0
7634,15635286,Customer_7634,547,Spain,Female,45,0,51641.26,1,1,0,3627.94,0
7635,15640500,Customer_7635,555,Germany,Female,84,5,41357.13,2,1,0,184544.54,0
7636,15789715,Customer_7636,566,France,Male,21,5,232626.25,2,1,1,117500.28,1
7637,15740576,Customer_7637,632,France,Male,64,3,175312.58,2,1,0,148812.65,0
7638,15703297,Customer_7638,673,Germany,Female,67,7,123593.34,1,0,1,91142.65,0
7639,15636606,Customer_7639,608,France,Male,77,4,0.0,2,1,0,141409.73,0
7640,15659045,Customer_7640,726,France,Female,79,6,214429.82,3,1,0,66898.9,0
7641,15644648,Customer_7641,668,France,Female,84,8,35982.02,1,0,0,132034.78,0
7642,15676083,Customer_7642,666,France,Female,89,0,0.0,1,1,1,86157.68,0
7643,15757623,Customer_7643,694,France,Male,60,8,170242.36,1,0,1,186378.33,0
7644,15568601,Customer_7644,761,France,Female,75,3,106033.31,1,1,1,186090.81,0
7645,15647036,Customer_7645,698,France,Male,69,6,228692.01,1,1,1,114062.37,0
7646,15749461,Customer_7646,767,Germany,Female,86,10,22168.15,1,1,0,154666.57,1
7647,15808070,Customer_7647,727,Germany,Female,63,3,0.0,2,1,0,148460.6,0
7648,15603642,Customer_7648,640,France,Male,42,3,0.0,2,1,1,141280.16,0
7649,15776773,Customer_7649,613,France,Female,42,3,0.0,3,1,0,194808.36,1
7650,15692177,Customer_7650,769,Germany,Male,52,5,246838.13,1,1,0,175551.61,0
7651,15673044,Customer_7651,717,France,Female,78,4,149835.47,1,1,0,149063.82,1
7652,15698747,Customer_7652,592,France,Female,32,1,201286.72,1,1,0,15817.59,0
7653,15592937,Customer_7653,573,France,Female,91,8,46847.38,2,1,0,71014.46,1
7654,15692883,Customer_7654,644,Spain,Male,52,10,0.0,1,1,1,68672.97,0
7655,15734379,Customer_7655,746,Spain,Female,46,5,0.0,1,0,1,102436.41,1
7656,15612592,Customer_7656,543,Spain,Male,55,9,242346.42,2,1,1,171356.78,0
7657,15800024,Customer_7657,576,Germany,Female,86,5,234570.55,1,1,1,134378.76,0
7658,15774723,Customer_7658,627,Germany,Female,41,8,61356.77,2,1,1,154303.5,0
7659,15582594,Customer_7659,684,France,Male,36,0,0.0,1,0,0,8348.99,0
7660,15579322,Customer_7660,396,Germany,Female,63,6,228755.96,2,0,1,10721.32,0
7661,15754614,Customer_7661,580,France,Female,66,2,163783.62,2,0,1,185692.77,0
7662,15578834,Customer_7662,597,Germany,Male,61,3,0.0,1,0,0,41918.85,0
7663,15791687,Customer_7663,560,Spain,Male,90,0,36145.3,1,1,0,158914.3,0
7664,15619795,Customer_7664,686,Germany,Male,43,2,94421.82,1,1,0,109648.49,0
7665,15813872,Customer_7665,516,France,Female,42,6,169657.59,2,0,0,69942.86,0
7666,15795844,Customer_7666,670,France,Male,52,5,196459.48,2,1,1,152705.37,0
7667,15590965,Customer_7667,486,Germany,Male,53,0,117320.06,2,0,1,192971.29,0
7668,15743434,Customer_7668,594,Germany,Female,31,8,0.0,1,0,1,51774.41,1
